,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
49,53.0,0.32475991292333156,0.18941756113122832,0.005045858313937924,0.0026500594060805413,0.31484441178408595,0.33477836691080437,0.18429545227816976,0.1946413719471442
50,54.0,0.34043664698887455,0.1926889187008811,0.005175267406315403,0.002474679193175062,0.33041158441213164,0.3508207648131322,0.18790453904527438,0.19767802928061576
51,55.0,0.329512568978702,0.19261074329077504,0.004676060548323267,0.002721543243874619,0.3205914962493556,0.33869809797717754,0.18732869955363018,0.19805974896453682
52,56.0,0.33651812927314123,0.19554159011303113,0.004925479722011609,0.002351391563500022,0.32706791119373024,0.3462503189076126,0.1908686441033276,0.20004919690739567
53,57.0,0.33940214883248965,0.19706546210453274,0.004914164834625427,0.0026097157661230295,0.3298277539553403,0.34912479741372626,0.19204444517782843,0.20230206824254643
54,58.0,0.31744594758477146,0.1890853453280674,0.004001749267345096,0.002455197937925805,0.3096801873801668,0.3253297455215942,0.1844045656473716,0.19395576780307738
55,59.0,0.33113605144542985,0.19593500167289818,0.0046340031098174375,0.002587204456484751,0.32201097712566235,0.3403451370543456,0.19103197628652574,0.2011058241330549
56,6.0,0.2860096546033928,0.28209011879795465,0.003798534428153177,0.0037971901272351332,0.27872566988195396,0.2936328063835435,0.27455861147924004,0.2895624975830315
57,60.0,0.33173446884713625,0.196247062135009,0.004488170003670199,0.002614859089979847,0.32288361366972257,0.34056224861932677,0.1912175425743191,0.20142341888685464
58,61.0,0.3110076898030134,0.19499749294426977,0.004431484896834382,0.002941753847274151,0.30235399504099003,0.31966219295553483,0.1893533895396171,0.20091948794042064
59,62.0,0.32653924573534676,0.19498095271936358,0.00434818751151063,0.00250331972743043,0.31810816937460257,0.33500838214966405,0.19010227672457167,0.1999674246195969
60,63.0,0.3239689140477337,0.20585006062103792,0.004172519933795886,0.002792951566924209,0.3159243299226478,0.33232020244677385,0.20041877487752235,0.21137498060908647
61,64.0,0.3203039611709516,0.19911848828885653,0.00429976229878336,0.0027435050186436494,0.31197364391573845,0.3287790748923049,0.1938500658192947,0.2046550636816526
62,65.0,0.3190588899069187,0.19960793630364967,0.004289731061629803,0.002851513357753211,0.31064032390936924,0.32750534168690654,0.19410251051857463,0.20535705149235542
63,66.0,0.3288240594720897,0.21815150256766438,0.004065777697954718,0.0030299919888858375,0.32082514468430345,0.33680776360322034,0.2122986992252435,0.2241095950966286
64,67.0,0.3260377454800677,0.2076093587797627,0.004314452894352907,0.002748643715289762,0.3177851528469837,0.33457796907235937,0.2023557926948521,0.21308308180144392
65,68.0,0.32834500757722246,0.21995802533844036,0.004739185459237803,0.003091990276651293,0.3192663797582672,0.33771792751812024,0.214053276656714,0.2261667678661165
