,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
60,63.0,0.15821984873321443,0.12387916091524796,0.0023560511238387666,0.001860711894452063,0.1537747229036445,0.16294500626066863,0.12028470079279864,0.12751809421032437
61,64.0,0.15011198372432266,0.11834983750099887,0.002322083002902333,0.0018170535251736137,0.1456572154030871,0.15475401031430003,0.114873546386543,0.12200145347750238
62,65.0,0.1445821013546708,0.11687741698376708,0.0018381492574683612,0.0015128105732780217,0.14101286196200108,0.14823384249424507,0.11393611929297924,0.11985442867257183
63,66.0,0.14965109679248065,0.12240631382042848,0.0019438453860168335,0.0015794087680204261,0.1458591840208527,0.15342080078634054,0.11934029851288866,0.1254559344062692
64,67.0,0.14141258555226294,0.11755268371713277,0.0018258050561276548,0.0015118665316196235,0.137882382782495,0.14505351947043968,0.11463171639353181,0.12053889285326251
65,68.0,0.15144810567663497,0.12784650190843905,0.002096149194281602,0.0018281313138418975,0.14723587666015964,0.15552598347140462,0.12429992706505992,0.1315164499124143
66,69.0,0.14099873557839332,0.12039142775269962,0.0017025586277933582,0.0014763713346717102,0.13761358996628703,0.14428410117386398,0.11756789507211488,0.12335710723536565
67,7.0,0.15803544111214926,0.09431445493963975,0.0022858339586895975,0.001392303428905143,0.15357314960114676,0.16256303377004738,0.09154491576760551,0.09703273115288491
68,70.0,0.14025410298578112,0.12140010574190509,0.0016804668000893015,0.0014653373520294932,0.13703419867352787,0.1435793537648605,0.11854638086038759,0.12426074627687668
69,71.0,0.1411384701085825,0.12395796821397523,0.001656133435486416,0.0014956998486010855,0.13786467738871577,0.1444155431824313,0.12105359410389327,0.12687612896235712
70,72.0,0.13999116221195812,0.12447062450181388,0.0018120000204084722,0.0016410033258990983,0.13644175206126097,0.14355299195190424,0.12131252296206001,0.1277521960543648
71,73.0,0.14241956678840606,0.12805878064003373,0.0019619621253949915,0.0017702698113073719,0.13870169126683157,0.14635033159840666,0.1245761780062597,0.13153461352637746
72,74.0,0.14788413490940333,0.13451667355381386,0.0021105165785709197,0.001910931852726383,0.1438544423206491,0.15215203959073892,0.1307442875851332,0.1383292487952619
73,75.0,0.14043332158942237,0.12917642680366734,0.0018075459600111474,0.0016670386035177445,0.1368304059651116,0.14397857244940632,0.1259685363339569,0.13248393050412102
74,76.0,0.1366682966473598,0.12715217150910318,0.001726687561847977,0.0016076603682694665,0.13331160190919436,0.14006028828975414,0.12401326616314055,0.13036984827681855
75,77.0,0.14166923904630854,0.13298587095293618,0.0017825606682292563,0.001703376798556431,0.13815951743507868,0.14509636306536514,0.1296854616328485,0.13633940350327317
76,78.0,0.14419315838874466,0.1365941755492283,0.0019271403839028899,0.0018224399504695446,0.14045677752810923,0.1480341548257701,0.13308370089586916,0.14017251043273354
77,79.0,0.14495745677903907,0.13854708958394826,0.00203715111735523,0.0019700221616649146,0.14103400831738844,0.14903544074533703,0.13475024644157113,0.14242818510698216
78,8.0,0.15960376849010746,0.09420706511548028,0.0021550858303108307,0.001414648722233071,0.15535885936459126,0.1638691991679975,0.09144056784835196,0.09700951340177674
79,80.0,0.13786306204960516,0.13276836042458678,0.002373783114618114,0.0022930172965399463,0.13333863689290218,0.14257413382123563,0.12831682678316772,0.1373910887903856
80,81.0,0.13169258556540434,0.12775196453696078,0.0015206847846082373,0.0014901899129349666,0.12870870643678617,0.13461725678425387,0.12480470991925964,0.1307092188329553
81,82.0,0.14536345766366343,0.14190173189817132,0.0019158236140637147,0.0018733983121519437,0.1416193721445832,0.14915046844152005,0.1382642704019387,0.14553744616269562
82,83.0,0.1412231413248252,0.1386406147880124,0.0016987432985487297,0.0016508060218893275,0.13791554513066648,0.14454655953085024,0.13542160437264594,0.14193206624744553
83,84.0,0.141590950361594,0.13968089537009173,0.001662380343482003,0.001633254056730556,0.13834434781040442,0.1448277673081651,0.13646639771675406,0.14295281412122743
84,85.0,0.14050780689120135,0.13919123485173862,0.0018171979143274816,0.001804170924778287,0.13705965642391782,0.1441546839911112,0.13571631079856444,0.1426663759391012
85,86.0,0.14606927745032391,0.14518813033394282,0.0022512076805608567,0.002247913138548067,0.14171431930789377,0.1505320509579404,0.14082553135981984,0.14958358019287846
86,87.0,0.13742368720837467,0.13695446293603034,0.0018685099089543454,0.0018793016008534682,0.13377496260161942,0.14109023854617822,0.13329181074722926,0.1407388294152849
87,88.0,0.13837981915331032,0.13816998170069017,0.0017138543585442912,0.0017049649083482447,0.1350562726576764,0.14177603661654045,0.13488423309331904,0.14149450399332175
88,89.0,0.13254506366031465,0.13249465217898204,0.0017185822707828332,0.0017160350293490578,0.12925345396541082,0.1360234517345695,0.12913567934137707,0.1358800047309552
89,9.0,0.1523443735161149,0.09136222044087627,0.0019029154201308514,0.0012239610742977242,0.14867460703829702,0.15612005839180135,0.08898158906634974,0.09379233270748222
90,90.0,0.14178016152653392,0.14178016152653392,0.002280329240932073,0.002252060975861521,0.1373624554926171,0.14639025057495164,0.13746333220370463,0.14622241767315516
