,xs_std,ys_std,Rper,Rper_max,xs_std_err,ys_std_err,xs_std_ci,ys_std_ci,Rper_err,Rper_ci,Rper_max_err,Rper_max_ci,obs_phi,spot_ratio,radii_method,latitude_method,num_multi,size_multi
1050,3.6124642410521686,2.7436278965422005,59244.68307119174,91000.86867780465,0.01672608450388367,0.012731301593518997,"[3.5802647815523847, 3.6459155454235788]","[2.7192559452695373, 2.7692225709717406]",448.62271410747235,"[58391.99057451905, 60097.545426294084]",352.99458086758665,"[89969.78496343855, 91000.86867780465]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],87.0,2.23606797749979
1051,3.3029263821755532,3.302926382175554,0.0,0.0,0.016084677495805336,0.016231726984173682,"[3.27158379938693, 3.3339179720273093]","[3.270839517117837, 3.33428869798028]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],87.0,2.23606797749979
1052,3.9924154134351486,2.865196865276656,123785.10526187003,197712.39918061058,0.019210085697279024,0.012654599072621486,"[3.9552229845254248, 4.030215516678434]","[2.8405907293910646, 2.8901132564512486]",921.0496183151779,"[122256.42677702209, 126054.11453254183]",2762.8007052275507,"[189643.14910199598, 197712.39918061058]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],88.0,2.23606797749979
1053,3.8791634395806263,2.333221720114676,104332.74528909786,159267.30173801273,0.020619391151023198,0.012382145118166502,"[3.838681320234133, 3.9195541245495913]","[2.309548987046664, 2.3576500231835382]",839.1589458769298,"[103029.29433502573, 106036.26094695718]",607.5707392543059,"[157620.7932674939, 159267.30173801273]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],88.0,2.23606797749979
1054,0.9486436159260072,0.6957667033589275,21321.20591399883,62800.795422301766,0.005360319862595497,0.0038567760201561625,"[0.93822147378981, 0.9591054091506954]","[0.6881709400268246, 0.7032768381397246]",440.65487695741916,"[20626.8121397617, 22280.41534444236]",2048.2755100242584,"[57430.6073977493, 62800.795422301766]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],49.0,1.0
1055,3.449910308372893,2.580641458717062,58087.921897004126,90641.23377344079,0.014954504461298227,0.011783958939560524,"[3.4204850141840732, 3.4785795614780013]","[2.5578912062497277, 2.603668538812986]",496.3946018658142,"[57089.03796473835, 58967.90839161126]",580.9614608960153,"[89129.2446776466, 90641.23377344079]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],88.0,2.23606797749979
1056,3.333579547314863,3.3335795473148626,0.0,0.0,0.015899994007736548,0.015868359235539174,"[3.3026219641380172, 3.364799796273609]","[3.3028659838163343, 3.364778338980917]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],88.0,2.23606797749979
1057,3.826800847286254,2.864623722394707,122811.23480460176,193536.94463971205,0.01794428082509158,0.014549683786062109,"[3.7919108025940145, 3.862281284797544]","[2.836556550366019, 2.8932973951434384]",1201.54896970472,"[120647.63912850707, 125056.26913391954]",1593.8023585521819,"[188488.29676627787, 193536.94463971205]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],89.0,2.23606797749979
1058,4.082445933019299,2.55788736564509,104148.11674299894,161349.0800866062,0.01837390360205019,0.01148401980315372,"[4.046082087568492, 4.118726838624539]","[2.5348662901671277, 2.580334964787749]",993.5332307148636,"[102046.787972775, 106042.45755047214]",878.4098076716798,"[158945.1729353335, 161349.0800866062]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],89.0,2.23606797749979
1059,3.520501437341793,2.5816559371456447,58651.25446600017,92552.73535593567,0.01612646552668004,0.011604703563246591,"[3.4891026455557745, 3.5521547871839703]","[2.558716698793559, 2.604401806612759]",509.11660900103067,"[57530.418732165796, 59576.73627295557]",724.7240740204022,"[90317.5051419003, 92552.73535593567]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],89.0,2.23606797749979
1060,3.266495870535216,3.266495870535216,0.0,0.0,0.0145496304983953,0.014589289611852446,"[3.238055818064206, 3.294950527652444]","[3.237918654586681, 3.2953628385722435]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],89.0,2.23606797749979
1061,3.883537569442739,2.943177813041466,123474.80780812941,190599.17967023232,0.018514033056922608,0.015085708985360763,"[3.847011886110607, 3.9192664827372257]","[2.9138059714331184, 2.973057143291559]",916.5160552744621,"[121935.08019295768, 125597.51272268183]",1302.1216572120966,"[186346.65201288613, 190599.17967023232]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],90.0,2.23606797749979
1062,3.824672823578767,2.3442403945866985,105217.57993815094,161630.46178223973,0.017728609155786515,0.011426593534282976,"[3.7902964851034433, 3.8595675454473093]","[2.321823058112145, 2.36659716268046]",703.8558888493051,"[104059.94219572007, 106841.23561952353]",682.0362884152044,"[160328.56365117498, 161630.46178223973]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],90.0,2.23606797749979
1063,3.551811271405765,2.66600913633396,58540.66529836016,93635.5072243067,0.016377667095168438,0.012136259304670324,"[3.519781053952115, 3.5840882462534256]","[2.642072165268797, 2.6894623671197944]",451.40435392098334,"[57560.49662858076, 59396.714239954075]",1124.3642631966477,"[89714.07675951526, 93635.5072243067]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],90.0,2.23606797749979
1064,3.497398421846207,3.497398421846207,0.0,0.0,0.01607775767758397,0.015890772607701442,"[3.465436323545764, 3.528956811275807]","[3.466856224567045, 3.5290308372981714]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],90.0,2.23606797749979
1065,0.8862427608572513,0.8862427608572513,0.0,0.0,0.00474579749037876,0.004710649288810117,"[0.8768203065677872, 0.8955883004595458]","[0.8770340799901257, 0.8954937681589809]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],49.0,1.0
1066,3.821399177713153,2.6916639720871545,123710.58300032167,189920.9686889638,0.01713724056973076,0.011472035052239421,"[3.7878350191653456, 3.8550873972886848]","[2.6695003019375396, 2.7142153337336725]",1378.9680038961876,"[121277.92650324164, 126590.28328762195]",1035.2683768967288,"[187003.108320966, 189920.9686889638]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],91.0,2.23606797749979
1067,3.789941340333569,2.4518118866818805,105056.196599008,167089.64808301185,0.018080804313510262,0.011147776348861474,"[3.75537056201478, 3.825178425564604]","[2.430061833316527, 2.4738017058717654]",783.0288823096638,"[103542.80409610384, 106620.6208573766]",1442.3656113318352,"[163391.83615189046, 167089.64808301185]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],91.0,2.23606797749979
1068,3.5710703055295037,2.682731079290058,58765.732940245565,91625.47645128571,0.015278493655124159,0.012208611102706672,"[3.541404721042292, 3.6013667929492685]","[2.6588881365905404, 2.7065437695642993]",529.309639008076,"[57608.58873576773, 59756.35778317945]",970.506890536667,"[88661.60168115156, 91625.47645128571]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],91.0,2.23606797749979
1069,3.2709424890466563,3.270942489046656,0.0,0.0,0.013648905283024985,0.013686513501290985,"[3.243936569955672, 3.29754938720726]","[3.244748793209901, 3.2976200253405774]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],91.0,2.23606797749979
1070,4.210650569896627,3.0112308570549304,124999.28081797018,193951.31978256264,0.02171764684528836,0.014878732629448424,"[4.167678410837594, 4.253287686998973]","[2.9815558331914205, 3.040103834511722]",1041.7792327452228,"[122854.28246508513, 126759.86103972359]",1316.5094556647311,"[189589.0661696763, 193951.31978256264]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],92.0,2.23606797749979
1071,3.963537241868441,2.415930242570399,106044.38568245556,167446.9098256035,0.02033058316352188,0.011992346110996255,"[3.9229597045347173, 4.0027971189121265]","[2.3926258115583727, 2.4398397123692437]",973.0141598305895,"[103980.92675024006, 107871.82455729246]",2317.177461473998,"[160752.61051703183, 167446.9098256035]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],92.0,2.23606797749979
1072,3.7366965230982276,2.8037601165959902,59540.917454884824,94980.05709652102,0.016969735545380706,0.01329338701281005,"[3.7038411595241727, 3.7705352605776006]","[2.7780812587405976, 2.8297579592910367]",572.2517014899161,"[58260.903787892224, 60319.78186296855]",1494.7301837648622,"[90555.64643395842, 94980.05709652102]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],92.0,2.23606797749979
1073,3.3318624160744235,3.3318624160744235,0.0,0.0,0.015194622819751431,0.015087747661034726,"[3.3022882406296277, 3.3618948157997774]","[3.30241589170474, 3.3610532709937475]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],92.0,2.23606797749979
1074,3.918130118763051,2.99585165813538,125284.47346996225,197126.9543246943,0.01755224835618984,0.014166368030534254,"[3.883865024952472, 3.95276207992553]","[2.967874785856664, 3.0234433285694196]",918.8110566547113,"[123277.50536090154, 127042.23756083383]",1857.0432899449052,"[190923.71344128845, 197126.9543246943]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],93.0,2.23606797749979
1075,3.8573238496144153,2.3169338031654894,105701.74939092358,164115.03967831508,0.01669887141017504,0.011221796325813342,"[3.8247898841985957, 3.890874797470113]","[2.295216203573341, 2.339376325403625]",820.2129901435148,"[104404.29565243637, 107417.84106463581]",1787.9324670429196,"[159326.93862323998, 164115.03967831508]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],93.0,2.23606797749979
1076,1.0050685127716106,0.7692192975004574,47535.957607971475,123133.12682070909,0.0054223840970181346,0.0040453262901807095,"[0.9943731197540072, 1.0154431610078636]","[0.7611345293715663, 0.7770350795473733]",1097.4513384433005,"[44854.00247195581, 49438.01593416075]",502.39424078093447,"[121749.23179924014, 123133.12682070909]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],50.0,1.0
1077,3.551535455679342,2.666969941580874,58443.25634400521,90997.63017857443,0.016855452290508853,0.012542476191844782,"[3.5185894189908, 3.5845702310305487]","[2.6427174799843804, 2.6918132737848928]",499.11791291489607,"[57415.53792190735, 59441.67252891557]",457.1501057801988,"[89316.94562671921, 90997.63017857443]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],93.0,2.23606797749979
1078,3.2995447996864056,3.299544799686406,0.0,0.0,0.014206763069030046,0.014198679480962928,"[3.2718978810880848, 3.3269825420624657]","[3.271392309316423, 3.327262720193665]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],93.0,2.23606797749979
1079,4.021497499132501,2.843933098998689,125094.263158199,196994.70210058967,0.019414413025019013,0.013312462226440494,"[3.983400690999273, 4.059687374084778]","[2.817868337345029, 2.8705760386343147]",901.3705416102051,"[122821.53629790348, 126744.19580165908]",1814.254079267859,"[191097.4911471518, 196994.70210058967]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],94.0,2.23606797749979
1080,3.9485418484406876,2.4103000482188612,104995.71646199973,169412.09303406512,0.018348944449991,0.011892994378464455,"[3.9126798346443783, 3.9841993107998466]","[2.38753919362974, 2.433787499153836]",916.6995236574091,"[102925.11642917502, 106722.8409186397]",3656.297990578268,"[161036.59280021954, 169412.09303406512]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],94.0,2.23606797749979
1081,3.4782139516593276,2.57953897213047,58551.015484303585,94166.44814521402,0.017036183547648378,0.01243742017830313,"[3.44495108174929, 3.512029325377947]","[2.5557969019630424, 2.6043281832788545]",387.4209989027377,"[57833.21421742732, 59409.25438811739]",1867.7647509407243,"[89882.15822251944, 94166.44814521402]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],94.0,2.23606797749979
1082,3.322060175804037,3.3220601758040367,0.0,0.0,0.013091893647293264,0.013211544126872901,"[3.2968641392920888, 3.34804393914967]","[3.2964181635185437, 3.3474631211267796]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],94.0,2.23606797749979
1083,4.1035126331899745,2.921857321434592,124527.15415311916,192098.94026677276,0.019443368377119973,0.012184241165432621,"[4.065765610444161, 4.141189497903098]","[2.897758437291205, 2.946077647972907]",943.7795717640315,"[122864.82943579974, 126510.29508207444]",399.619940499423,"[191111.6701526232, 192098.94026677276]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],95.0,2.23606797749979
1084,3.8121119309371716,2.40669430798468,106037.16713603638,164889.54871972915,0.017076917194260598,0.011072200922608931,"[3.779514057560884, 3.846229504742984]","[2.3849798460522624, 2.4283597629746474]",864.4755553471018,"[104539.97546155378, 107780.3190594729]",1017.701679732817,"[162087.74858279963, 164889.54871972915]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],95.0,2.23606797749979
1085,3.60149234941835,2.752643828945707,59841.170006190216,91113.60500928145,0.015438338910118836,0.012501255727341735,"[3.5709636512641914, 3.631572224321751]","[2.7283017260145437, 2.7774852472062372]",403.26838982582467,"[59166.024323947466, 60693.04733653469]",361.73315569906526,"[90117.49702306293, 91113.60500928145]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],95.0,2.23606797749979
1086,3.4611406321228713,3.4611406321228713,0.0,0.0,0.01579282284038571,0.015990357721346646,"[3.429834505199559, 3.492328400436433]","[3.4294308072320727, 3.492628237193836]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],95.0,2.23606797749979
1087,1.020533718876345,0.6123925795757688,43037.570542852016,109850.83176887233,0.005453797423383565,0.0033679170430070612,"[1.0097784526281055, 1.0311173754457874]","[0.605797044951345, 0.6190662792385644]",1071.6522527824916,"[40986.23002512214, 45040.06382237881]",2197.928253105374,"[104736.4174512485, 109850.83176887233]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],50.0,1.0
1088,4.136294462444443,2.9517509191042897,123846.60003438231,194246.8778697346,0.021736435683152366,0.014090366876056491,"[4.093260061798088, 4.178676393413479]","[2.92402420300922, 2.97951865527647]",1177.0392455248316,"[121608.57913852204, 126377.72037617156]",1114.7848027289963,"[190874.43517811398, 194246.8778697346]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],96.0,2.23606797749979
1089,4.095813374749194,2.5736604783090287,106302.88300243823,164611.51579493206,0.020075103705325816,0.013190890799796486,"[4.056926000189539, 4.13483167653166]","[2.5477743995879463, 2.599476633368761]",1090.568488226417,"[104138.87618568818, 108441.89687657001]",1404.3670907201338,"[159963.095305942, 164611.51579493206]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],96.0,2.23606797749979
1090,3.6018343624760445,2.6585468416836227,60023.68014608794,89871.40522693405,0.017485226069275408,0.012549824664394468,"[3.568489275775247, 3.636809872698268]","[2.6331397922942847, 2.682755012743489]",457.8249453928409,"[58971.74045750592, 60902.602450783714]",234.93889207239127,"[89067.7735517612, 89871.40522693405]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],96.0,2.23606797749979
1091,3.2989300599113895,3.298930059911389,0.0,0.0,0.01391955913924266,0.013955332382514498,"[3.272196043093995, 3.3268691936112034]","[3.2719059214991804, 3.326267329230594]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],96.0,2.23606797749979
1092,3.8551970580714228,2.8676279740730526,124199.4641599012,191654.30840181385,0.019617913357449127,0.013383953293863937,"[3.8172183022798607, 3.8940470735858734]","[2.8415820504779066, 2.894122344820617]",1167.791158709417,"[121944.30385632171, 126316.03748090226]",1112.5337698087258,"[188460.37781102842, 191654.30840181385]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],97.0,2.23606797749979
1093,3.8041094428003364,2.4144545279526772,107940.88968381981,158653.63558183864,0.0166186482126944,0.010668949319444622,"[3.7717489962021205, 3.8370274550703525]","[2.3938364968112404, 2.4353624404053664]",831.9841889747398,"[106369.13489881027, 109522.01797034283]",287.20539670505696,"[157524.1296172313, 158653.63558183864]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],97.0,2.23606797749979
1094,3.7281478155903214,2.776753848071046,59536.758796143564,94347.73595078783,0.019110929709888518,0.013876022574961028,"[3.690450388595943, 3.766009355751638]","[2.749555425125911, 2.803847772942716]",419.34727622998116,"[58779.48454383597, 60367.21712297322]",1070.5857819949836,"[90166.25495164543, 94347.73595078783]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],97.0,2.23606797749979
1095,3.610394291383401,3.6103942913834004,0.0,0.0,0.017029076523687736,0.017188599119898007,"[3.5764780699280516, 3.644233227288162]","[3.5765770360843887, 3.6441966276803432]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],97.0,2.23606797749979
1096,3.9764202355528178,2.924609480798388,126046.50068636535,192749.52168977732,0.019246879760891792,0.012339189929850627,"[3.93828047261629, 4.014017340665036]","[2.9003170982023816, 2.9485216209808547]",866.5439305315235,"[124460.23901079377, 127724.22268241907]",929.1909118651419,"[189574.78347904765, 192749.52168977732]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],98.0,2.23606797749979
1097,3.931886017769526,2.455213758650533,105578.76263114464,164607.2762334403,0.019042389786125914,0.012126242515974014,"[3.8947180208409073, 3.9692241052818154]","[2.431892665462623, 2.4790467215418044]",742.0179364099176,"[103901.9033734851, 107120.72902169033]",1210.4027872138863,"[161157.0486438788, 164607.2762334403]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],98.0,2.23606797749979
1098,0.9029312000588149,0.6702154042309942,23071.96864312244,59804.83286567273,0.004899205459004869,0.003683826323630463,"[0.8934529176886935, 0.9126148417323902]","[0.662931590216856, 0.6773266806866951]",529.7261829625318,"[21974.158033258307, 24315.20374902829]",919.6805818130214,"[57575.9843597784, 59804.83286567273]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],50.0,1.0
1099,3.8796009385412,2.8652186391640626,59013.053818397944,92110.17777846298,0.018079080063326584,0.013411270421689818,"[3.8451392910853706, 3.915222420726437]","[2.8386238532257257, 2.891466587906046]",480.2887433809084,"[58068.84864105533, 59903.49650026705]",676.3093701766103,"[90456.15714370714, 92110.17777846298]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],98.0,2.23606797749979
1100,3.6285955779842087,3.6285955779842083,0.0,0.0,0.017593832176063622,0.017416728996372446,"[3.593520502824326, 3.663421631091493]","[3.5946681061909067, 3.662596916358713]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],98.0,2.23606797749979
1101,4.099825699665497,3.035996312115086,127611.29267267024,194966.54681110458,0.01856452012873196,0.013691162968285634,"[4.063045143924422, 4.136311149066767]","[3.009132730158429, 3.0626211163774606]",792.9424414429684,"[125714.19744879805, 128922.80258393673]",1281.268962608024,"[190180.66120701836, 194966.54681110458]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],99.0,2.23606797749979
1102,3.7515320748258336,2.3680684699386734,107766.32784143591,168041.7256843677,0.016896788029673416,0.011325022198829506,"[3.7186359823090744, 3.784681633046667]","[2.3458869791306043, 2.390025697132805]",700.1998057366518,"[106418.88614256051, 109047.34751030116]",1733.8478876954402,"[161395.61766971488, 168041.7256843677]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],99.0,2.23606797749979
1103,3.5870016490908685,2.6850317484976665,59996.706078306874,95185.84681429043,0.016371756765110015,0.012592018397010936,"[3.555111849299846, 3.619505517259997]","[2.6607919829731643, 2.709762616257555]",401.7530476406098,"[59193.0519121543, 60849.83647481618]",1505.423465020873,"[90660.57249409166, 95185.84681429043]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],99.0,2.23606797749979
1104,3.7093170633432746,3.709317063343275,0.0,0.0,0.018016016208032226,0.017688218481460658,"[3.6740132745905596, 3.7449451293473324]","[3.6742646363934117, 3.7447116278280266]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],99.0,2.23606797749979
1105,3.9957626213959068,2.9513797789982967,126713.58497562968,197049.4554436353,0.017720725729718674,0.012679793564316031,"[3.961123703322484, 4.030589311785044]","[2.92650113505908, 2.975920388903337]",811.6771385047559,"[125347.61880667871, 128345.2815932613]",3227.2949305774096,"[189946.12780569342, 197049.4554436353]",[0.0],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],100.0,2.23606797749979
1106,4.141714192444156,2.558239560842501,108523.30385329766,163215.97314073722,0.02041522848685628,0.01268597866851482,"[4.1017059936470694, 4.181631532199928]","[2.533415924707807, 2.583292527871078]",834.77657903261,"[106443.46925467646, 109905.31271644344]",324.4006203642172,"[161912.91219710745, 163215.97314073722]",[0.5235987755982988],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],100.0,2.23606797749979
1107,3.675295771933818,2.7667391292147165,59863.44751940531,91533.81589018762,0.0177338913945711,0.013191663820731574,"[3.6399191802792337, 3.7096689527554734]","[2.7408159640083594, 2.79262128882339]",407.67237128377724,"[58907.06538353347, 60545.25926958604]",523.4703072883482,"[89930.01716161298, 91533.81589018762]",[1.0471975511965976],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],100.0,2.23606797749979
1108,3.4394329716182384,3.439432971618239,0.0,0.0,0.01610063699275991,0.016370270362369793,"[3.4079542726898904, 3.470675329254227]","[3.4078507468716284, 3.471810020621735]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 2.23606797749979], ['Baumann Group Max', False, 2.23606797749979]]",['solar butterfly'],100.0,2.23606797749979
1109,0.7780624649443338,0.7780624649443337,0.0,0.0,0.00387145519786876,0.0038827552039168924,"[0.7705357070390019, 0.7856977185929712]","[0.7704681616979416, 0.7855997188009746]",0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]",[1.5707963267948966],"[0.6, 1.0]","[['Nagovitsyn', True, 1.0], ['Baumann Group Max', False, 1.0]]",['solar butterfly'],50.0,1.0
